"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"1814","902","1063","219.1027","1.485","2,271,598.3","30","30_1_F1","2M-H; M-H","[1486]; [1486, 935]","false","filtered"
"1815","680","812","189.0921","1.485","1,169,297.1","30","30_1_F1","2M-H; M+Cl; M-H; M-H2O-H","[1290]; [826]; [1290, 818]; [2917]","false","filtered"
"1816","213","244","127.0401","1.485","893,045.7","30","30_1_F1","M-3H; M-H2O-H","[826]; [412]","false","filtered"
"1817","641","768","183.0815","1.485","363,326.6","30","30_1_F1","M+Hac-H; M-H2O-H","[412]; [935]","false","filtered"
"1818","692","826","191.0715","1.485","183,731.4","30","30_1_F1","M+Cl; M+K-2H; M+TFA-H; M-2H","[935]; [812]; [164]; [244]","false","filtered"
"1819","785","935","201.0921","1.486","145,025.9","30","30_1_F1","2M+Hac-H; M+FA-H; M+Hac-H; M-2H; M-H; M-H2O-H","[797]; [826]; [2409, 797]; [2216]; [768]; [1063, 1486]","false","filtered"
"1824","270","317","133.0659","1.485","4,883,145.6","30","","M+FA-H","[449]","false","kept (no corr-family)"
"1825","1867","2216","385.1788","1.485","3,583,329.3","30","","M-H2O-H","[935]","false","kept (no corr-family)"
"1826","1734","2056","355.1680","1.485","1,689,020.0","30","","M+TFA-H","[1486]","false","kept (no corr-family)"
"1827","2135","2529","457.1871","1.485","1,155,656.4","30","","2M+FA-H","[797]","false","kept (no corr-family)"
"1828","1090","1290","249.1136","1.485","1,037,933.8","30","","2M+Hac-H; M+Hac-H; M-H","[812]; [812, 818]; [1148]","false","kept (no corr-family)"
"1829","2031","2409","427.2339","1.485","139,692.5","30","","3M-H","[797, 935]","false","kept (no corr-family)"
"1830","80","88","98.0328","1.486","122,480.6","30","","M-","[82]","false","kept (no corr-family)"
"1831","685","818","190.0956","1.486","119,237.0","30","","M-","[1290, 812]","false","kept (no corr-family)"
"1832","377","449","147.0816","1.485","96,174.2","30","","M+Hac-H; M-H2O-H","[317]; [797]","false","kept (no corr-family)"
"1833","668","797","187.0765","1.489","66,992.6","30","","2M+FA-H; M+FA-H; M+Na-2H; M-H2O-H","[935]; [2409, 935]; [449]; [2529]","false","kept (no corr-family)"
"1834","2441","2917","625.3362","1.485","30,113.2","30","","3M-H","[812]","false","kept (no corr-family)"
"1807","811","963","204.9132","16.311","31,751,871.7","29","29_1_F1","3M-H; M-2H; M-H2O-H","[745]; [2432]; [1084]","true","keep_rep"
"1808","2051","2432","432.8158","16.311","1,562,788.2","29","29_1_F1","M+Na-2H","[963]","false","filtered"
"1809","917","1084","222.9238","16.312","987,512.9","29","29_1_F1","M-H","[963]","false","filtered"
"1810","627","745","180.9322","16.312","257,957.0","29","29_1_F1","2M+FA-H","[963]","false","filtered"
"1802","795","945","202.9401","16.386","353,574.4","28","28_1_F2","2M+FA-H; 2M+Hac-H; 2M-H; 3M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M+TFA-H; M-; M-2H; M-3H; M-H; M-H2O-H","[946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [946]; [778, 946]; [946]","true","keep_rep"
"1803","650","778","184.9294","16.385","306,810.5","28","28_1_F2","M-H2O-H","[945, 946]","false","filtered"
"1800","780","929","200.9419","16.385","4,920,643.9","28","28_1_F1","M-H","[761, 938]","true","keep_rep"
"1801","636","761","182.9313","16.383","4,446,802.9","28","28_1_F1","M-H2O-H","[929, 938]","false","filtered"
"1804","442","530","156.9521","16.385","13,205,894.3","28","","M-","[938]","false","kept (no corr-family)"
"1805","788","938","201.9454","16.386","103,138.4","28","","M+FA-H; M-; M-H","[530]; [761, 929]; [946]","false","kept (no corr-family)"
"1806","796","946","202.9462","16.386","57,867.2","28","","2M+FA-H; 2M+Hac-H; 2M-H; 3M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M+TFA-H; M-; M-2H; M-3H; M-H; M-H2O-H","[945]; [945]; [945]; [945]; [945]; [945]; [945]; [945]; [945]; [945]; [945]; [938, 945]; [945]; [945]; [778, 945]; [945]","false","kept (no corr-family)"
"1786","1071","1264","245.9711","8.649","1,249,064.8","27","27_1_F3","M-H","[1112]","true","keep_rep"
"1787","943","1112","227.9608","8.649","271,439.0","27","27_1_F3","M+Br; M-H2O-H","[773]; [1264]","false","filtered"
"1783","643","771","183.9706","8.649","1,525,207.1","27","27_1_F2","M+K-2H; M-H; M-H2O-H","[249]; [598]; [940]","true","keep_rep"
"1784","790","940","201.9814","8.649","255,388.5","27","27_1_F2","M-H","[771]","false","filtered"
"1785","499","598","165.9602","8.649","182,024.8","27","27_1_F2","M+Br; M+K-2H; M-H2O-H","[429]; [249, 259]; [771]","false","filtered"
"1780","364","429","146.0459","8.649","547,162,777.6","27","27_1_F1","M+Hac-H; M-2H; M-H; M-H2O-H","[598]; [1914]; [251, 613, 773]; [941]","true","keep_rep"
"1781","220","251","128.0354","8.649","96,712,521.6","27","27_1_F1","M-H2O-H","[429, 613, 773]","false","filtered"
"1782","514","613","168.0278","8.649","4,068,434.1","27","27_1_F1","M+Na-2H; M-H","[251, 429, 773]; [620]","false","filtered"
"1788","100","110","102.0560","8.649","44,094,149.3","27","","M+Cl","[419]","false","kept (no corr-family)"
"1789","354","419","145.9987","8.649","899,854.2","27","","M+Br; M-; M-H","[110]; [2042]; [249]","false","kept (no corr-family)"
"1790","228","259","129.0194","8.649","624,899.6","27","","M-","[598]","false","kept (no corr-family)"
"1791","791","941","202.0035","8.649","347,456.0","27","","M+K-2H; M-H","[429, 790]; [773]","false","kept (no corr-family)"
"1792","1721","2042","351.0138","8.649","319,223.8","27","","2M+Hac-H","[419]","false","kept (no corr-family)"
"1793","1616","1914","331.0459","8.649","291,791.0","27","","M+K-2H","[429]","false","kept (no corr-family)"
"1794","904","1066","219.9762","8.649","265,403.3","27","","M+Cl","[773]","false","kept (no corr-family)"
"1795","661","790","186.0258","8.649","227,954.4","27","","M+Br; M+Na-2H","[256]; [941]","false","kept (no corr-family)"
"1796","645","773","184.0017","8.649","197,907.5","27","","M+Cl; M+K-2H; M-H; M-H2O-H","[1112]; [251, 429, 613]; [1066]; [941]","false","kept (no corr-family)"
"1797","521","620","169.0314","8.649","189,847.9","27","","M-","[613]","false","kept (no corr-family)"
"1798","225","256","128.0744","8.649","174,331.4","27","","M+Na-2H","[790]","false","kept (no corr-family)"
"1799","218","249","127.9964","8.649","166,429.0","27","","M-H; M-H2O-H","[598]; [419, 771]","false","kept (no corr-family)"
"1778","105","116","104.0354","5.047","504,156.0","26","26_1_F1","M+K-2H","[418]","true","keep_rep"
"1779","353","418","145.9985","5.047","41,180.7","26","26_1_F1","M+Br","[116]","false","filtered"
"1776","778","927","200.9035","16.483","1,393,192.2","25","","2M+FA-H; 2M+Hac-H; 2M-H; 3M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M+TFA-H; M-; M-2H; M-3H; M-H; M-H2O-H","[928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]; [928]","false","kept (no corr-family)"
"1777","779","928","200.9093","16.483","95,593.2","25","","2M+FA-H; 2M+Hac-H; 2M-H; 3M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M+TFA-H; M-; M-2H; M-3H; M-H; M-H2O-H","[927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]; [927]","false","kept (no corr-family)"
"1774","602","712","178.0670","0.218","1,402,263.4","24","","2M+FA-H; M+FA-H","[836]; [836]","false","kept (no corr-family)"
"1775","701","836","192.0827","0.217","1,255,559.6","24","","2M+Hac-H; M+Hac-H","[712]; [712]","false","kept (no corr-family)"
"1772","205","235","125.0356","8.454","290,457.7","23","","M+Hac-H","[825]","false","kept (no corr-family)"
"1773","691","825","191.0561","8.455","129,980.5","23","","2M+Hac-H","[235]","false","kept (no corr-family)"
"1768","241","280","130.8893","6.887","1,472,909.8","22","","2M-H; M+Na-2H","[406]; [437]","false","kept (no corr-family)"
"1769","227","258","128.8923","6.887","1,283,645.8","22","","M+Na-2H","[406]","false","kept (no corr-family)"
"1770","370","437","146.8668","6.887","617,818.4","22","","M+K-2H","[280]","false","kept (no corr-family)"
"1771","342","406","144.8697","6.887","581,247.2","22","","M+Br; M+K-2H","[280]; [258]","false","kept (no corr-family)"
"1766","224","255","128.0744","4.579","220,703.2","21","21_1_F1","2M-H; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M-; M-2H; M-3H; M-H; M-H2O-H","[254]; [254]; [254]; [254]; [254]; [254]; [254]; [254]; [254]; [254]; [254]","true","keep_rep"
"1767","223","254","128.0652","4.579","81,645.2","21","21_1_F1","2M-H; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M-; M-2H; M-3H; M-H; M-H2O-H","[255]; [255]; [255]; [255]; [255]; [255]; [255]; [255]; [255]; [255]; [255]","false","filtered"
"1762","942","1111","227.9607","4.579","3,868,244.8","20","20_1_F3","M-H","[997]","true","keep_rep"
"1763","840","997","209.9501","4.579","264,913.9","20","20_1_F3","M+Br; M-H2O-H","[599]; [1111]","false","filtered"
"1751","221","252","128.0354","4.579","105,949,474.8","20","20_1_F2","M-2H; M-H; M-H2O-H","[1338, 1483, 1609]; [1338, 469, 599]; [1098]","true","keep_rep"
"1752","1260","1483","279.0600","4.579","3,166,540.8","20","20_1_F2","M+Na-2H; M-H","[1338, 1609, 252]; [1662, 1817]","false","filtered"
"1753","390","469","150.0173","4.579","2,660,321.8","20","20_1_F2","M+Na-2H; M-2H; M-3H; M-H","[1338, 252, 599]; [1662]; [2511]; [1662]","false","filtered"
"1754","1409","1662","301.0420","4.579","660,211.9","20","20_1_F2","2M-H; M+Na-2H; M-3H; M-H","[469]; [1483, 1817]; [2511]; [469]","false","filtered"
"1755","2044","2423","430.0845","4.579","265,242.8","20","20_1_F2","M-H","[2511]","false","filtered"
"1756","930","1098","225.9663","4.579","178,494.7","20","20_1_F2","M+Br","[252]","false","filtered"
"1757","1133","1338","257.0782","4.579","152,370.4","20","20_1_F2","2M+Hac-H; 2M-H; M+Na-2H; M-H","[1012]; [252, 469, 599]; [1044]; [1483, 1609, 252]","false","filtered"
"1758","500","599","165.9913","4.579","144,485.3","20","20_1_F2","M+Cl; M+K-2H","[997]; [1338, 252, 469]","false","filtered"
"1759","2121","2511","452.0667","4.579","122,266.8","20","20_1_F2","M+Na-2H; M-2H; M-H","[2423]; [1662]; [469]","false","filtered"
"1760","1365","1609","295.0339","4.579","86,534.9","20","20_1_F2","M+K-2H; M-H","[1338, 1483, 252]; [1817]","false","filtered"
"1761","1535","1817","317.0159","4.579","43,841.8","20","20_1_F2","2M+Hac-H; M+Hac-H; M+K-2H; M+Na-2H","[248]; [248]; [1483, 1662]; [1609]","false","filtered"
"1749","217","248","127.9964","4.579","219,759.3","20","20_1_F1","2M-H; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M-; M-2H; M-3H; M-H; M-H2O-H","[250]; [250]; [250]; [250]; [250]; [250]; [250]; [1817, 250]; [250]; [1817, 250]; [250]","true","keep_rep"
"1750","219","250","128.0056","4.579","83,516.9","20","20_1_F1","2M-H; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M-; M-2H; M-3H; M-H; M-H2O-H","[248]; [248]; [248]; [248]; [248]; [248]; [248]; [248]; [248]; [248]; [248]","false","filtered"
"1764","884","1044","217.0830","4.579","241,717.6","20","","M-H2O-H","[1338]","false","kept (no corr-family)"
"1765","855","1012","212.0178","4.579","109,038.3","20","","M+TFA-H","[1338]","false","kept (no corr-family)"
"1747","30","32","83.0138","7.335","72,594.5","19","19_1_F1","M+Na-2H","[214]","true","keep_rep"
"1748","188","214","121.0506","7.331","52,840.3","19","19_1_F1","M+Hac-H","[32]","false","filtered"
"1744","318","377","140.9397","16.362","1,155,278.6","18","18_1_F1","2M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M-; M-2H; M-3H; M-H; M-H2O-H","[378]; [378]; [378]; [378]; [378]; [378]; [378]; [378]; [1695, 378]; [378]; [378]; [378]","true","keep_rep"
"1745","1434","1695","304.8697","16.362","756,203.2","18","18_1_F1","M+Na-2H","[377]","false","filtered"
"1746","319","378","140.9457","16.362","112,581.1","18","18_1_F1","2M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M-; M-2H; M-3H; M-H; M-H2O-H","[377]; [377]; [377]; [377]; [377]; [377]; [377]; [377]; [377]; [377]; [377]; [377]","false","filtered"
"1717","950","1121","228.9318","16.071","420,506,599.9","17","17_2_F1","2M+FA-H; M+FA-H; M+Na-2H; M-H; M-H2O-H","[1233]; [1233]; [806, 975]; [1389]; [1421, 217]","true","keep_rep"
"1718","675","806","188.9393","16.071","272,158,217.1","17","17_2_F1","2M+FA-H; M+FA-H; M+Na-2H; M-H2O-H","[947]; [947]; [31, 602, 610]; [1121, 975]","false","filtered"
"1719","479","574","162.9602","16.071","227,017,897.3","17","17_2_F1","M+Na-2H; M-H2O-H","[217, 380]; [947]","false","filtered"
"1720","191","217","122.9676","16.071","183,877,680.0","17","17_2_F1","2M-H; M+Na-2H; M-; M-2H; M-H; M-H2O-H","[763]; [105, 31]; [610]; [1121, 1421]; [763]; [380, 574]","false","filtered"
"1721","321","380","140.9782","16.071","139,681,969.5","17","17_2_F1","M+Na-2H; M-; M-H","[105]; [788]; [217, 574]","false","filtered"
"1722","820","975","206.9498","16.071","130,058,631.8","17","17_2_F1","M+Na-2H; M-H; M-H2O-H","[602, 780, 788]; [1121, 806]; [1379]","false","filtered"
"1723","95","105","100.9856","16.071","33,935,765.9","17","17_2_F1","M+Na-2H; M-2H; M-H; M-H2O-H","[26]; [780]; [217, 31]; [380]","false","filtered"
"1724","652","780","184.9679","16.071","24,155,676.2","17","17_2_F1","M+Hac-H; M+K-2H; M+Na-2H; M-H; M-H2O-H","[1624, 571]; [763]; [408]; [602, 788, 975]; [105]","false","filtered"
"1725","503","602","166.9574","16.071","17,085,802.2","17","17_2_F1","2M-H; M+Br; M+Na-2H; M-3H; M-H; M-H2O-H","[31, 571]; [219]; [408]; [1298]; [31, 610, 806]; [780, 788, 975]","false","filtered"
"1726","1231","1452","272.9218","16.071","7,152,271.8","17","17_2_F1","M+Na-2H; M-H2O-H","[1298, 31]; [1775, 1898]","false","filtered"
"1727","344","408","144.9755","16.071","5,404,946.5","17","17_2_F1","M-H; M-H2O-H","[602]; [780]","false","filtered"
"1728","1377","1624","296.9079","16.071","2,552,775.6","17","17_2_F1","2M+FA-H; M+TFA-H","[571, 780]; [1233]","false","filtered"
"1729","29","31","82.9745","16.071","2,132,871.8","17","17_2_F1","M-2H; M-3H; M-H; M-H2O-H","[602, 610, 806]; [1298, 1452]; [571, 602]; [105, 217]","false","filtered"
"1730","24","26","80.0116","16.071","913,203.1","17","17_2_F1","M-","[105]","false","filtered"
"1731","480","575","163.0161","16.071","436,037.9","17","17_2_F1","M-H","[1233]","false","filtered"
"1732","476","571","162.9043","16.071","408,306.3","17","17_2_F1","M+Br; M+K-2H","[31, 602]; [1624, 780]","false","filtered"
"1733","193","219","123.0042","16.071","393,888.8","17","17_2_F1","M+Cl","[602]","false","filtered"
"1734","1046","1233","242.9453","16.071","280,959.8","17","17_2_F1","2M+Hac-H; M+Br; M+Hac-H; M+Na-2H","[1121]; [575]; [1121, 1624]; [947]","false","filtered"
"1714","1629","1930","334.8963","16.065","249,162,280.6","17","17_1_F1","M+Na-2H","[1606, 1775]","true","keep_rep"
"1715","1363","1606","294.9036","16.065","172,949,189.8","17","17_1_F1","M-H2O-H","[1775, 1930]","false","filtered"
"1716","1499","1775","312.9144","16.068","56,855,635.6","17","17_1_F1","M+Na-2H; M-H","[1452, 1898]; [1606, 1930]","false","filtered"
"1735","1205","1421","268.9245","16.068","107,892,829.8","17","","M+Na-2H","[1121, 217]","false","kept (no corr-family)"
"1736","797","947","202.9527","16.068","3,176,665.0","17","","2M+Hac-H; M+Hac-H; M+Na-2H; M-H2O-H","[806]; [806]; [574]; [1233]","false","kept (no corr-family)"
"1737","1175","1389","264.9084","16.071","912,228.1","17","","M+Cl","[1121]","false","kept (no corr-family)"
"1738","1097","1298","250.9397","16.071","773,047.8","17","","M-2H; M-H","[602]; [1452, 31]","false","kept (no corr-family)"
"1739","1602","1898","328.8794","16.071","747,596.6","17","","M+K-2H","[1452, 1775]","false","kept (no corr-family)"
"1740","1167","1379","262.9074","16.071","674,871.6","17","","M+Br; M+K-2H","[763]; [975]","false","kept (no corr-family)"
"1741","659","788","185.9715","16.071","515,584.4","17","","M+FA-H; M-; M-H","[380]; [602, 780, 975]; [610]","false","kept (no corr-family)"
"1742","511","610","167.9609","16.071","311,252.3","17","","M+FA-H; M-; M-H2O-H","[217]; [31, 602, 806]; [788]","false","kept (no corr-family)"
"1743","638","763","182.9888","16.071","214,773.5","17","","2M+Hac-H; M+Cl; M+Hac-H; M-H","[217]; [780]; [217]; [1379]","false","kept (no corr-family)"
"1700","536","637","171.0065","8.026","83,956,175.8","16","16_1_F1","2M+FA-H; M+Cl; M+FA-H; M-; M-H","[229, 782]; [747]; [229, 782]; [1136]; [843]","true","keep_rep"
"1701","750","891","197.0220","8.024","18,221,968.4","16","16_1_F1","2M+FA-H; M+FA-H; M-H","[478]; [478]; [1054]","false","filtered"
"1702","629","747","181.0272","8.025","1,235,963.5","16","16_1_F1","2M+Hac-H; M+FA-H; M+Hac-H; M-H2O-H","[605]; [637]; [605]; [916]","false","filtered"
"1703","201","229","125.0009","8.025","1,013,906.9","16","16_1_F1","2M-H; M+FA-H; M-H","[637, 782]; [843]; [637, 782]","false","filtered"
"1704","708","843","192.9883","8.024","1,007,375.4","16","16_1_F1","2M+FA-H; M+Br; M+FA-H; M+Na-2H; M+TFA-H","[980]; [478]; [980]; [637]; [229]","false","filtered"
"1705","506","605","167.0116","8.024","508,545.9","16","16_1_F1","2M+FA-H; M+FA-H; M-H2O-H","[747]; [747]; [782, 980]","false","filtered"
